Meter S/N:, "12060310J2018R"
Sensor, Thermo, Single, DB25T 3, DB25 HBE 3
Date, 11/7/2019 3:01:59 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
6.5765376, -0.011292789131403, 0, 32, UnderRange, 0
6.5765888, -0.00539536913856864, 0, 32, UnderRange, 0
6.5766400, -0.0090369088575244, 0, 32, UnderRange, 0
6.5766912, 9.47859287261963, 0, 33, TriggerDetected| UnderRange, 0
6.5767424, 10.0839519500732, 0, 32, UnderRange, 0
6.5767936, -0.00469919294118881, 0, 32, UnderRange, 0
6.5768448, -0.000890302879270166, 0, 32, UnderRange, 0
6.5768960, -0.00892311055213213, 0, 32, UnderRange, 0
6.5769472, -0.00970630906522274, 0, 32, UnderRange, 0
6.5769984, -0.0103489337489009, 0, 32, UnderRange, 0
6.5770496, -0.00659359619021416, 0, 32, UnderRange, 0
6.5771008, -0.00637269392609596, 0, 32, UnderRange, 0
6.5771520, -0.0109446998685598, 0, 32, UnderRange, 0
6.5772032, -0.00987366028130054, 0, 32, UnderRange, 0
6.5772544, -0.0108442902565002, 0, 32, UnderRange, 0
6.5773056, -0.00338716735132039, 0, 32, UnderRange, 0
6.5773568, -0.00697515485808253, 0, 32, UnderRange, 0
6.5774080, 0.000408334395615384, 0, 32, UnderRange, 0
6.5774592, -0.00326667516492307, 0, 32, UnderRange, 0
6.5775104, -0.00530165294185281, 0, 32, UnderRange, 0
6.5775616, 0.00464564049616456, 0, 32, UnderRange, 0
6.5776128, -0.0132742142304778, 0, 32, UnderRange, 0
6.5776640, -0.0143921142444015, 0, 32, UnderRange, 0
6.5777152, 1.33589601516724, 0, 32, UnderRange, 0
6.5777664, 10.1992425918579, 0, 33, TriggerDetected| UnderRange, 0
6.5778176, 10.194034576416, 0, 32, UnderRange, 0
6.5778688, 10.1915645599365, 0, 32, UnderRange, 0
6.5779200, 10.190601348877, 0, 32, UnderRange, 0
6.5779712, 10.2000322341919, 0, 32, UnderRange, 0
6.5780224, 10.1932516098022, 0, 32, UnderRange, 0
6.5780736, 10.1946897506714, 0, 32, UnderRange, 0
6.5781248, 6.64534759521484, 0, 32, UnderRange, 0
6.5781760, -0.00813321769237518, 0, 32, UnderRange, 0
6.5782272, -0.0188704039901495, 0, 32, UnderRange, 0
6.5782784, -0.00974647328257561, 0, 32, UnderRange, 0
6.5783296, -0.00581039767712355, 0, 32, UnderRange, 0
6.5783808, -0.00621873186901212, 0, 32, UnderRange, 0
6.5784320, -0.00506066903471947, 0, 32, UnderRange, 0
6.5784832, 0.00257719238288701, 0, 32, UnderRange, 0
6.5785344, 3.92238640785217, 0, 32, UnderRange, 0
6.5785856, 10.1937532424927, 0, 33, TriggerDetected| UnderRange, 0
6.5786368, 10.1948184967041, 0, 32, UnderRange, 0
6.5786880, 10.1943292617798, 0, 32, UnderRange, 0
6.5787392, 10.188907623291, 0, 32, UnderRange, 0
6.5787904, 10.1842546463013, 0, 32, UnderRange, 0
6.5788416, 10.1892213821411, 0, 32, UnderRange, 0
6.5788928, 10.19215965271, 0, 32, UnderRange, 0
6.5789440, 4.20605850219727, 0, 32, UnderRange, 0
6.5789952, -0.0121897850185633, 0, 32, UnderRange, 0
6.5790464, -0.00497364718466997, 0, 32, UnderRange, 0
6.5790976, -0.00892311055213213, 0, 32, UnderRange, 0
6.5791488, -0.00246339431032538, 0, 32, UnderRange, 0
6.5792000, -0.0105631416663527, 0, 32, UnderRange, 0
6.5792512, -0.00813321769237518, 0, 32, UnderRange, 0
6.5793024, -0.00413020187988877, 0, 32, UnderRange, 0
6.5793536, 6.36270666122437, 0, 32, UnderRange, 0
6.5794048, 10.1928234100342, 0, 33, TriggerDetected| UnderRange, 0
6.5794560, 10.1917715072632, 0, 32, UnderRange, 0
6.5795072, 10.1931715011597, 0, 32, UnderRange, 0
6.5795584, 10.1873540878296, 0, 32, UnderRange, 0
6.5796096, 10.1897974014282, 0, 32, UnderRange, 0
6.5796608, 10.194878578186, 0, 32, UnderRange, 0
6.5797120, 10.1919260025024, 0, 32, UnderRange, 0
6.5797632, 1.56571471691132, 0, 32, UnderRange, 0
6.5798144, -0.00374864344485104, 0, 32, UnderRange, 0
6.5798656, -0.00224249204620719, 0, 32, UnderRange, 0
6.5799168, -0.0098937414586544, 0, 32, UnderRange, 0
6.5799680, -0.00862857419997454, 0, 32, UnderRange, 0
6.5800192, -0.00956573523581028, 0, 32, UnderRange, 0
6.5800704, -0.00706887058913708, 0, 32, UnderRange, 0
6.5801216, -0.0127721643075347, 0, 32, UnderRange, 0
6.5801728, 8.98268699645996, 0, 33, TriggerDetected| UnderRange, 0
6.5802240, 10.1883516311646, 0, 32, UnderRange, 0
6.5802752, 10.1903057098389, 0, 32, UnderRange, 0
6.5803264, 10.1888732910156, 0, 32, UnderRange, 0
6.5803776, 10.1901721954346, 0, 32, UnderRange, 0
6.5804288, 10.1881380081177, 0, 32, UnderRange, 0
6.5804800, 10.1803455352783, 0, 32, UnderRange, 0
6.5805312, 9.17809867858887, 0, 32, UnderRange, 0
6.5805824, -0.00957242958247662, 0, 32, UnderRange, 0
6.5806336, -0.00409673200920224, 0, 32, UnderRange, 0
6.5806848, -0.0102150542661548, 0, 32, UnderRange, 0
6.5807360, -0.0119086373597383, 0, 32, UnderRange, 0
6.5807872, -0.00783868227154016, 0, 32, UnderRange, 0
6.5808384, -0.01621288433671, 0, 32, UnderRange, 0
6.5808896, -0.0148138366639614, 0, 32, UnderRange, 0
6.5809408, 1.38397240638733, 0, 32, UnderRange, 0
6.5809920, 10.1946897506714, 0, 33, TriggerDetected| UnderRange, 0
6.5810432, 10.1850309371948, 0, 32, UnderRange, 0
6.5810944, 10.1889677047729, 0, 32, UnderRange, 0
6.5811456, 10.1860017776489, 0, 32, UnderRange, 0
6.5811968, 10.1896162033081, 0, 32, UnderRange, 0
6.5812480, 10.1939945220947, 0, 32, UnderRange, 0
6.5812992, 10.1901721954346, 0, 32, UnderRange, 0
6.5813504, 6.70777559280396, 0, 32, UnderRange, 0
6.5814016, -0.0035946813877672, 0, 32, UnderRange, 0
6.5814528, -0.00293866894207895, 0, 32, UnderRange, 0
6.5815040, -0.00571668148040771, 0, 32, UnderRange, 0
6.5815552, -0.00545561546459794, 0, 32, UnderRange, 0
6.5816064, -0.016581054776907, 0, 32, UnderRange, 0
6.5816576, -0.0137294074520469, 0, 32, UnderRange, 0
6.5817088, -0.0150079615414143, 0, 32, UnderRange, 0
6.5817600, 3.84592080116272, 0, 32, UnderRange, 0
6.5818112, 10.1904134750366, 0, 33, TriggerDetected| UnderRange, 0
6.5818624, 10.1886930465698, 0, 32, UnderRange, 0
6.5819136, 10.180980682373, 0, 32, UnderRange, 0
6.5819648, 10.1863298416138, 0, 32, UnderRange, 0
6.5820160, 10.1897230148315, 0, 32, UnderRange, 0
6.5820672, 10.1878356933594, 0, 32, UnderRange, 0
6.5821184, 10.1881713867188, 0, 32, UnderRange, 0
6.5821696, 4.11596393585205, 0, 32, UnderRange, 0
6.5822208, -0.0141511289402843, 0, 32, UnderRange, 0
6.5822720, -0.010924618691206, 0, 32, UnderRange, 0
